"","siteCode","siteNumber","date","startTime","endTime","site","lat_start","lon_start","lat_end","lon_end","x_coord","y_coord","live_coral_total","dead_coral_total","turf_total","macroalgae_total","rock_total","invertebrate_total","number_total_points","proportion_live_coral","proportion_dead_coral","proportion_turf","proportion_macroalgae","proportion_rock","proportion_invertebrate","final_coralSpecies","depth","height","length","width","circumference","depth_to_benthos","L_onLive","L_onDead","D_liveOnLive","D_liveOnDead","D_deadOnLive","D_deadOnDead","tridacna","spirobranchus","total_L","total_live_D","total_D","percent_N_jan","percent_N_may","percent_N_aug","jan_d15","may_d15","aug_d15","NHW_speed","NLW_speed","ELW_speed","avg_speed","NHW_speed_offshore","NLW_speed_offshore","ELW_speed_offshore","avg_speed_offshore","distanceOutBay","not_alive_coral","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28"
"28","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,39,4,12,0,1,2,0,0,15,0.8,0,0.067,0.133,0,0,"Porites lobata",99,26,40,29,97,125,0,0,0,0,0,0,0,0,0,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,3,-2.14120775982931,-0.395822086102801,-0.00059486568409186,-0.640736179857891,-0.374931159279049,-0.490138470940957,0.517790694771509,-0.00301327021289508,-0.198021923788529,-0.0941477532933927,-0.00397090325651464,-0.341753520706448,-0.0998270083954781,-0.0816397931435086,-0.047930986741507,-0.368316432356501,0.0814170494772943,0.0641239150497628,0.274285162830566,-0.011644578279382,-0.00185509787689181,2.1865108430396e-16,7.47394273910705e-17,7.98619197603841e-17,1.83874459642141e-16,2.52858787407193e-16,2.63387382520785e-16,1.32609474224891e-16
"29","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,49,-4,17,0,1,0,0,0,18,0.944,0,0.056,0,0,0,"Porites lobata",63,32,33,27,86,95,0,0,0,0,0,0,0,0,0,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,1,-2.20609438322302,-0.542345505065779,0.0790135537962769,-0.96031299041156,-0.52619824066377,-0.3357262475759,0.508996726067506,0.150491286112491,-0.566789080341803,-0.281798219079443,0.237844738475172,-0.358609958833455,-0.155642426233204,0.162265631077486,0.0298240821116321,-0.298799539579819,-0.055654950006299,0.0349474109251237,0.241275765571311,-0.0148977254536553,-0.00129668132775906,6.21431780243338e-17,1.65982405502142e-16,1.72363390520386e-17,2.26931566690313e-16,1.44176515320006e-17,4.29883630965097e-16,2.20171886176874e-16
"30","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,50,2,30,0,0,0,0,0,30,1,0,0,0,0,0,"Porites lobata",69,46,35,29,101,115,0,0,0,0,0,0,0,0,0,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,0,-1.86096539844296,-0.125847654125208,-0.136721816262014,-1.4486218626105,-0.375669844166564,0.0762884665943524,0.246095336867365,0.0507189380234419,-0.528683369074179,-0.232335926852599,0.55408284565767,-0.0926355544985845,-0.478217820872501,0.333266963385701,0.166627782939523,-0.327522981742572,-0.0540555929133185,-0.0266041257658187,0.239998549034367,-0.0202801709264266,-0.000404457031777716,9.49115273470362e-17,2.11603894557678e-16,-1.2509875376465e-16,3.03971271445657e-16,-1.60314067636854e-16,5.40887330802882e-16,1.25175214074721e-16
"31","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,8,8,12,0,7,8,0,0,27,0.444,0,0.259,0.296,0,0,"Porites lobata",107,39,37,28,113,146,29,1,0,0,0,0,0,0,30,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,15,-1.75594746668446,0.302846679632854,0.156785551703354,-0.312350731926722,-0.269397513886763,-0.651057419650968,0.185093502910604,-0.132814545334154,-0.438228217257153,0.156410403512648,0.299394808306988,0.156279659053568,-0.432156316041528,0.109142767615997,-0.0445413450081803,-0.408767617847212,0.11988695729892,-0.249219563197955,0.266685271831233,-0.0078096375053107,0.000637207019988734,-6.35468051059523e-17,8.23930710372193e-17,-4.39849570708635e-17,2.58598724740655e-16,-2.03873539204413e-16,3.74632916480069e-16,-4.18693886820066e-18
"32","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,14,8,2,3,0,0,0,0,5,0.4,0.6,0,0,0,0,"Porites lobata",60,12,18,17,48,72,1,1,0,0,0,0,0,0,2,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,3,-2.84957370946463,-1.48738842997198,0.392741451295251,-0.184774171783867,-0.786885001642265,-0.704774983615496,0.900459794575276,0.189410472228097,-0.797971786726315,-0.263798445435151,-0.119823213602975,-0.49023117097999,0.285136599628608,0.434097321272896,-0.205096552428394,-0.230404099925902,-0.147627352647967,0.0076465027205584,0.223257464616431,-0.00320768353307438,-0.00132443274946364,-1.14415823083587e-16,3.5229518354736e-16,2.46395373454158e-16,-3.817014528289e-17,3.08141824821621e-17,1.5236508005827e-16,2.99142927918665e-16
"33","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,18,8,4,6,0,2,0,0,12,0.333,0.5,0,0.167,0,0,"Porites lobata",65,24,22,19,66,89,0,0,0,0,0,0,0,0,0,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,8,-2.50199561514186,-0.967778554786628,0.30182958465717,-0.132728711306787,-0.657520369167986,-0.470432432258361,0.811771334422988,0.00567087528534793,-0.889193289448469,-0.176227491570537,0.118817389363131,-0.302529726609013,0.0191578834443314,0.36952204061395,-0.113142308883405,-0.278977865250507,-0.0702488104612642,-0.0898477054669059,0.225024799984312,-0.00438501272872305,-0.000478226151022554,-5.62129647720672e-17,2.90721191963454e-16,1.25403569068732e-16,1.31742843252969e-16,1.62943586263095e-17,2.07969244413181e-16,1.63503624885594e-16
"34","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,19,8,12,1,0,2,0,0,15,0.8,0.067,0,0.133,0,0,"Porites lobata",59,19,20,16,62,78,0,0,0,0,1,0,0,0,0,0,1,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,3,-2.61949974485122,-1.13643718935453,0.329474893237783,-0.557093314179145,-0.730479301529682,-0.599186728798828,0.660575439084897,0.147721778492799,-0.820621636861108,-0.0568841541329785,-0.00747566563214622,-0.333081356939133,0.0748882310407518,0.662546323346057,-0.168470011775393,-0.258000834407835,-0.0110260208686318,-0.0806022311048724,0.216281637515966,-0.00450126437751738,-0.000140716850244638,-1.14415823083587e-16,3.5229518354736e-16,1.908842222229e-16,7.28521571796256e-17,-1.91230422442869e-16,3.18898533752043e-16,1.88120625456149e-16
"35","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,20,10,0,19,0,1,0,0,20,0,0.95,0,0.05,0,0,"Porites lobata",262,32,20,14,56,294,0,3,0,0,0,0,0,0,3,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,20,-2.17646244526759,-0.97107541893179,-0.411979673411686,1.22781823693732,0.266084819512639,0.390857847544353,0.538436068959495,-0.896090361987384,0.376133728006099,-0.198722317537591,0.547040443462793,1.26273174001137,-0.215709675618939,0.551539712630337,-0.226891175338545,-0.501914343010247,-0.075273260253093,0.0199846849466012,0.30816596424514,-0.0055015891383267,0.000125519333351823,4.3874526305563e-16,2.98374835609603e-16,-3.8702136638132e-16,-4.59666706423611e-16,2.25695846789797e-16,-1.80385582708856e-16,2.48751816717534e-16
"36","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,21,6,11,3,0,0,0,0,14,0.786,0.214,0,0,0,0,"Porites lobata",60,25,27,19,77,85,0,0,3,0,1,0,0,0,0,3,4,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,3,-2.45171173759581,-0.914061667845363,0.199096599148549,-0.599024151128175,-0.632231576005148,-0.387536772736288,0.714197960002215,0.11954501201423,-0.734641792020398,-0.277587893373311,0.146108321090977,-0.392723142335623,0.0305372555843403,0.362533588257983,-0.0846840539646634,-0.302254951379109,0.0946363308182071,-0.0503111875692094,0.21902182176692,-0.00840522216375569,-0.000359394216407072,-3.39352062107098e-18,1.30250578622328e-16,7.98619197603841e-17,1.83874459642141e-16,3.08141824821621e-17,2.63387382520785e-16,1.32609474224891e-16
"37","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,24,10,3,1,7,0,0,0,11,0.273,0.091,0.636,0,0,0,"Porites lobata",88,25,22,16,54,113,9,5,0,0,0,0,0,0,14,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,8,-2.57039626489882,-1.08993251005182,0.361486448781948,-0.0697840012766841,-0.553169767305572,-0.686317008507474,0.515988565240562,0.210309796742874,-0.630108220985511,-0.467797923704977,0.309827881057086,0.0470071870621722,0.0464041160284009,0.362114207189299,-0.164236798599014,-0.297504547334477,-0.00280665888258195,0.0387735373493523,0.224986221558472,-0.0109019746585321,-0.000347953062560691,5.48093376904485e-17,1.79698889500939e-16,6.98924178374743e-17,2.42765145715484e-16,1.62943586263095e-17,3.18991546875696e-16,2.7452592734811e-16
"38","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,27,8,0,12,6,2,0,0,20,0,0.6,0.3,0.1,0,0,"Porites lobata",127,26,37,30,93,153,0,12,0,0,0,0,0,0,12,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,20,-1.9517480870183,-0.0778554255931864,-0.000470696668020128,0.368267826806257,-0.245077268660768,-0.433835319174688,0.82656149293608,-0.294736331826609,-0.236461004877585,-0.38828473737853,0.205242121323332,-0.0785745132370589,0.142535774229336,0.0316704806794743,-0.198860556822365,-0.343990545686257,-0.103821752597022,0.0494050657765208,0.276059173191134,-0.0084578422257681,-0.00133894079840428,-5.34394679443278e-18,1.87352533147087e-16,-5.39544589937732e-17,-1.26599799036064e-16,4.47740451714828e-16,4.16590222161753e-17,2.48751816717534e-16
"39","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,36,10,6,5,0,0,0,0,11,0.545,0.455,0,0,0,0,"Porites lobata",66,20,25,15,60,86,2,0,1,2,1,0,0,0,2,3,4,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,5,-2.61548185490656,-1.16521133980347,0.270261027365398,-0.273702033754152,-0.67326767238078,-0.459772772094289,0.828553069864944,0.0872699070397633,-0.786684655358938,-0.28429720599503,0.0813389234129063,-0.353375222112088,0.147652269310699,0.449442413306358,-0.17075779221262,-0.284257363890022,0.125454441397306,0.0784447872950348,0.215730226970201,-0.0079578882985292,-0.0006837767063953,1.53114385658556e-16,1.50029902973772e-16,8.69763492374717e-17,1.40817352593969e-16,1.5823301589484e-16,2.07913436538989e-16,1.56069364735424e-16
"40","MOB",2,"17_may_2024","8:40","11:00","Middle Opunohu Bay",-17.499788,-149.85391,-17.499374,-149.85371,38,8,13,5,0,0,0,0,18,0.722,0.278,0,0,0,0,"Porites lobata",80,26,23,21,66,106,4,0,0,0,0,0,0,0,4,0,0,0.474,0.591,0.483,4.157,4.633,3.734,0.03857,0.017273,0.01364,0.026162,0.046931,0.020931,0.016024,0.031664,-892,5,-2.40713579086015,-0.915857849845947,0.117777993374073,-0.49724716982898,-0.553015349453159,-0.276576310779295,0.674043958333461,0.00700554321305526,-0.639109846184785,-0.260724539030649,0.208880235962169,-0.175844791004378,-0.000841819115093484,0.527833752584863,-0.0925745228758141,-0.2699845695687,-0.157951989993868,7.23841071735105e-05,0.23319578181952,-0.00943165989785949,-0.000737101540509211,-6.89302192664754e-17,3.72074507898804e-16,3.14651980062139e-17,2.97950501314534e-17,4.72107134323244e-17,2.63424587770247e-16,2.6709166719794e-16
"41","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,1,-3,0,0,7,8,0,0,15,0,0,0.467,0.533,0,0,"Porites lobata",137,29,34,27,74,166,0,27,0,0,0,0,0,0,27,0,0,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,15,2.15845826472211,-2.19137971235493,2.36628773449831,0.944427489061286,-0.964185778664734,0.00365355943604663,-0.72205240695936,0.204867865630109,0.381438175951749,0.00691631430717887,-0.819973830365542,-0.418613934068672,-0.0169122901462557,0.257970156117212,0.664914640823528,0.0120356290109883,0.071855237094021,0.210902359662283,0.0243785570474393,0.002527175048958,-0.00151133759694878,7.21849248642547e-16,-8.1966313647072e-16,1.64181860046353e-16,-6.22640801055563e-16,-1.48362387973155e-16,-3.19256473910654e-16,2.4561324167246e-16
"42","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,11,1,1,0,11,4,0,0,16,0.063,0,0.688,0.25,0,0,"Porites lobata",119,27,44,43,133,146,0,1,0,0,0,1,0,0,1,0,1,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,15,2.52478319311016,-1.49225596118284,2.18144945310234,0.51656832451474,-0.888172891317603,-0.055930451614532,-0.526084024991391,0.357316959470411,0.763368444019743,-0.484016475148855,-0.879823511483796,-1.01614600662908,0.31415946148049,-0.262249635099891,0.714504337042805,-0.0106255000921705,-0.0581187022715169,-0.143077733114697,0.0361809370462632,0.00617388765155635,-0.00141487243972641,3.88782341255e-16,-9.30685438933236e-16,1.08670708815096e-16,-6.22640801055563e-16,7.36822169518764e-17,-4.3027877637317e-16,2.4561324167246e-16
"43","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,17,-3,11,0,8,41,0,0,60,0.183,0,0.133,0.683,0,0,"Porites lobata",88,47,71,54,161,135,0,2,0,1,0,9,0,0,2,1,10,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,49,3.9795010660272,1.52218543532512,2.67774054446361,1.03285989531981,-0.942139732833547,-1.0131000453616,-1.14554178999268,-0.644709896474346,-0.46617125670339,2.49412643402313,-1.4962234751764,-0.709631567691132,-1.01768958922595,0.166294598469074,0.653425477298287,0.0282167261655616,0.197383083279661,0.0848384331229166,0.103283313872008,0.0126162805913392,-0.00140136871735752,1.62836883983245e-16,-5.94436924958687e-16,6.73705219775648e-16,-7.99500108561912e-16,-7.57799781520527e-16,-9.65793797447799e-17,-4.1028049304238e-16
"44","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,18,-8,14,0,75,46,0,0,135,0.104,0,0.556,0.341,0,0,"Porites lobata",63,75,95,90,231,138,6,10,0,0,1,10,0,0,16,0,11,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,121,6.31077520223779,6.2226223044272,3.33031342710213,1.73224643120561,-0.522982595211467,-3.03748150595613,-2.0992392674809,-0.00218326410022301,-0.409454564066602,0.782561688003641,0.0315451141196283,0.2740167734957,-0.336870042505523,0.751796943731675,0.0986380955782467,0.332496467746383,-0.597081416095099,0.11191837393285,0.0750756554320575,-0.0149733508134431,0.00261089609585818,-1.19728354508869e-15,6.59644923078449e-18,3.74713168638226e-16,-1.01728833274592e-15,-1.38876999440237e-15,7.92938428935953e-16,6.56320170261835e-16
"45","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,22,-9,0,5,0,0,0,0,5,0,1,0,0,0,0,"Porites lobata",98,26,33,28,72,124,0,0,0,0,0,0,0,0,0,0,0,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,5,1.89072460868694,-2.76001354168894,2.19727890724893,0.555272125365215,-1.13012635522103,0.512098330698348,-0.225695429100764,0.321914893329282,0.255645805535724,-0.508901723442934,-0.805553616592131,-1.001287188082,0.247416139774375,0.0672204567112791,0.782241057283145,0.0548254114561216,0.00345213573623793,0.276277734781943,-0.000192924702173483,0.000188089464142643,-0.00263834348880154,7.16465834482024e-16,-9.18559758227941e-16,1.28609712660915e-16,-5.18377568277218e-16,3.24766469588614e-16,-5.41487105082992e-16,2.94847242813569e-16
"46","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,24,-5,1,1,18,5,0,0,25,0.04,0.04,0.72,0.2,0,0,"Porites lobata",106,33,50,44,120,139,1,2,0,0,0,10,1,0,3,0,10,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,24,3.00390646110823,-0.883316243375926,2.07657907245397,0.849779436385758,-0.47782632622982,0.0383311470639194,0.421974606563091,2.27788897910516,0.619653654973473,-0.195066125650084,-0.979250370701873,-0.329818078698466,0.0175927769003122,-0.00629994902090654,0.779325356550008,0.0533553096003728,-0.0665177654659198,0.178452187118897,0.0218114077593825,-0.00231693939944094,0.00400956603296251,5.37956407200742e-16,-1.00821193304551e-15,5.74189146151033e-17,-9.82931236466111e-16,-1.90668474661682e-17,1.39778570994691e-17,1.56893719660455e-16
"47","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,33,-4,34,0,8,0,0,0,42,0.81,0,0.19,0,0,0,"Porites lobata",106,38,49,44,141,144,50,1,6,3,0,2,1,0,51,9,11,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,8,3.16740682336765,-0.945912414403643,1.50902420026892,-0.697590418974679,-0.389050712754725,0.949547375017793,0.265232119596588,2.20738048235044,0.945755519597216,-0.112241577401683,-0.894247410966035,-0.398655891545972,-0.100979588774153,0.668272321781264,0.917533023019825,0.0489858617194065,-0.0533149049354962,0.091782368277487,0.00917514295494047,-0.00685346566218596,0.0049573090463263,7.29183088976432e-16,-8.33379620469517e-16,-1.10518823664114e-16,-1.30460819485583e-15,-2.6126139752998e-16,1.24702517566294e-16,1.91259200501223e-16
"48","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,42,-3,0,0,3,3,0,0,6,0,0,0.5,0.5,0,0,"Porites lobata",131,21,28,22,74,152,0,4,0,0,0,0,0,0,4,0,0,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,6,1.79893519651679,-2.86903575542182,2.29294574306859,0.732280577666302,-1.05229734699918,0.197880880916909,-0.511899891280578,0.327424909418788,0.486139139575674,-0.246889745768261,-0.923401992587458,-0.665439652310247,0.227837162415871,0.291951262532136,0.659020783292552,-0.00761849412925526,0.159145994484504,0.0657959018499542,0.00508102007572736,0.00711072722952533,-0.00108162049383859,7.94719787621837e-16,-9.64181247283477e-16,1.59922503015088e-16,-7.06439575495077e-16,-5.56133235551101e-17,-5.41468502458261e-16,1.12288158759433e-16
"49","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,46,-7,3,1,78,18,0,0,100,0.03,0.01,0.78,0.18,0,0,"Porites lobata",87,60,78,74,227,147,3,15,0,0,0,5,0,0,18,0,5,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,97,5.20619419019035,3.96185285003663,2.98907375784771,1.50272173321884,-0.464043187764038,-2.30175861998466,-1.58320361695214,0.745833433620004,0.48861533202478,-1.5223715944109,0.543218456540628,0.0411272814063805,0.724016946254063,0.401833271029063,0.0893003083800596,0.210361938679806,-0.307198995858961,-0.201989659245503,-6.66886667001765e-05,-0.0163779230350825,0.00433128973896624,-8.5493237119389e-16,-5.63822350374092e-16,-9.92380437056311e-17,-5.00603048167856e-16,-6.97349946104185e-16,3.48402756092355e-16,1.04093529891053e-15
"50","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,48,-3,0,0,133,19,0,1,153,0,0,0.869,0.124,0,0.007,"Porites lobata",63,94,107,72,297,157,0,33,0,0,0,20,1,0,33,0,20,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,153,7.12517235061127,7.44998897153177,3.39058320025332,2.44530070752571,0.330475371148971,-3.34031113516152,-1.43934420272165,3.25707472605727,0.330420341474626,-2.77563512713784,1.93110723638597,1.70129483137735,0.828522607739766,1.00525006385292,-0.265422638691513,0.185718324906937,0.62422552661243,-0.187808718711719,-0.118181164940197,-0.0281115152227922,-0.0111626547568382,-1.02462539632749e-15,-1.34226889808385e-15,-7.32701286816044e-16,-1.51889811041458e-16,-1.57051470904984e-15,1.34864522523991e-15,8.0963381350533e-16
"51","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,2,9,2,46,0,5,0,0,53,0.038,0.868,0,0.094,0,0,"Porites lobata",142,69,67,44,176,211,0,18,0,0,0,0,0,0,18,0,0,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,51,4.00443078254238,0.488450326052203,1.35083723722696,1.70631161858074,-0.370134040577424,2.12758702197249,0.451135584457041,-1.15406756521153,0.0153783956165756,-0.654555675659442,0.238704564114003,-0.586431091744812,-0.0974553394177244,0.0282274665632125,0.864664149717324,-0.0997684236959885,0.38003211420467,0.187898118449358,0.00883323474174785,-0.00509801532617737,0.000317928636248688,8.7445630257545e-16,-1.24079141538234e-15,-8.17981433991225e-16,-7.31534913147568e-16,1.03495358882989e-15,-9.84720594195444e-16,-3.31309451300589e-16
"52","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,6,7,0,24,0,23,0,0,47,0,0.511,0,0.489,0,0,"Porites lobata",200,62,45,40,114,262,0,21,0,1,0,9,0,0,21,1,10,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,47,3.53937842692854,-0.0899543558091912,1.94649767738919,2.15218236056981,-0.426283030085487,0.903535037214772,-0.635325011886966,-1.17210521589199,0.00268392312447788,1.08924036581736,-0.409170170380688,0.373746454972066,-0.937427296023824,0.329971923129129,0.824959011243338,-0.0766894272030063,-0.14822628072533,0.0637360530390244,0.0889975574247339,0.00772343706393386,-0.000520731369148653,5.61440490016197e-16,-6.14216249310131e-16,-1.66076478170307e-16,-1.08950990890129e-15,-1.08062497695594e-16,-5.40705794844304e-16,-2.6720692985914e-16
"53","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,9,9,1,10,33,0,0,0,44,0.023,0.227,0.75,0,0,0,"Porites lobata",352,44,52,43,166,396,7,53,0,0,0,3,0,0,60,0,3,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,43,3.52519141920759,-0.277309738428121,1.43475333226689,1.91538235995421,0.408801984165663,0.403476217105429,-1.28623044074204,-0.285167040865943,2.62941642868553,-1.346950010451,0.160848224903794,1.09697258022269,0.345596941379436,0.0138183053733647,0.420356931613542,-0.290111324191348,0.108254179577348,-0.192991566323126,0.107790841718436,-0.00350949238032633,0.00199610111774917,9.14558492232038e-16,-1.09786410786308e-15,-6.24394546974545e-16,-1.00339569480494e-15,3.03233650254144e-16,-6.51802507805742e-16,6.85074011282436e-16
"54","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,11,4,1,11,30,23,0,0,65,0.015,0.169,0.462,0.354,0,0,"Porites lobata",112,43,51,44,151,155,0,8,0,0,0,0,0,0,8,0,0,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,64,3.77285255051599,1.04442451430322,2.69099700520798,1.75561706374811,-0.812542441187337,-0.868122877104827,-0.835444276912212,-0.185908347485693,-0.130440513666851,0.320794051359551,-0.49225945064593,-0.194163402400216,0.0853242671577181,0.810624204585767,0.320134373638942,0.095987083839207,0.00817080467377287,-0.181242943174302,0.0137288460314611,0.00885285069715319,0.00255367963090558,-1.06643750932259e-16,-5.01603143554115e-16,1.44196352925598e-16,-9.5589495772943e-16,-5.79314648163053e-16,-2.07322642836336e-16,1.8200232002105e-16
"55","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,20,6,7,56,0,2,0,0,65,0.108,0.862,0,0.031,0,0,"Porites lobata",193,60,75,54,213,253,0,37,0,0,0,8,0,0,37,0,8,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,58,4.4149541818209,1.08248714907542,0.866129704883176,1.78795347119922,-0.0662354706858781,2.46204534264777,0.787404595204513,-1.5178787776028,0.735896414924709,-0.877744951595747,0.0911588248904929,-0.723825148857058,0.365790485682051,0.151218555117988,0.700856445087584,-0.12303650354877,0.247559868350613,0.11005758763844,0.043187770907967,-0.000754741216632437,0.000218731731821631,8.67122462241565e-16,-1.11605262892102e-15,-9.31858808899563e-16,-1.15979054397246e-15,1.25887490084923e-15,-1.31765728320988e-15,-5.49108052043219e-17
